"","PUBID_1997","KEY_SEX_1997","KEY_BDATE_M_1997","KEY_BDATE_Y_1997","CV_SAMPLE_TYPE_1997","SAMPLING_WEIGHT_CC_1997","CV_HGC_RES_DAD_1997","CV_HGC_RES_MOM_1997","KEY_RACE_ETHNICITY_1997","CV_HIGHEST_DEGREE_EVER_EDT_2017","SAMPLING_WEIGHT_CC_2017","degree_label","race"
"3550",4921,1,9,1981,1,270006,12,12,4,2,376887,"HS Diploma","Non-Black/Non-Hispanic"
"3551",4922,1,11,1983,1,258246,12,12,4,2,359984,"HS Diploma","Non-Black/Non-Hispanic"
"3552",4923,2,12,1983,1,278724,12,12,4,2,359188,"HS Diploma","Non-Black/Non-Hispanic"
"3553",4926,2,11,1980,1,324311,18,19,4,4,445408,"BA","Non-Black/Non-Hispanic"
"3554",4927,1,3,1983,1,258246,12,20,4,4,359984,"BA","Non-Black/Non-Hispanic"
"3555",4929,1,1,1982,1,298350,16,12,4,2,429438,"HS Diploma","Non-Black/Non-Hispanic"
"3556",4930,1,8,1984,1,307455,16,12,4,2,425739,"HS Diploma","Non-Black/Non-Hispanic"
"3557",4931,1,6,1982,1,298350,12,12,4,2,429438,"HS Diploma","Non-Black/Non-Hispanic"
"3558",4934,1,3,1984,1,307455,NA,12,4,0,425739,"None","Non-Black/Non-Hispanic"
"3559",4936,1,11,1982,1,226235,16,20,1,1,297626,"GED","Black"
"3560",4937,1,3,1983,1,260726,16,20,1,1,370260,"GED","Black"
"3561",4938,2,9,1983,1,295304,12,12,4,2,380554,"HS Diploma","Non-Black/Non-Hispanic"
"3562",4940,1,12,1982,1,298350,16,NA,4,2,429438,"HS Diploma","Non-Black/Non-Hispanic"
"3563",4941,2,10,1984,1,314212,16,14,4,5,400152,"MA","Non-Black/Non-Hispanic"
"3564",4942,1,1,1981,1,286067,12,12,4,4,399306,"BA","Non-Black/Non-Hispanic"
"3565",4943,1,11,1982,1,298350,12,12,4,5,429438,"MA","Non-Black/Non-Hispanic"
"3566",4944,2,7,1983,1,294849,12,12,4,5,379967,"MA","Non-Black/Non-Hispanic"
"3567",4946,1,1,1983,1,273186,NA,12,4,0,380810,"None","Non-Black/Non-Hispanic"
"3568",4947,1,3,1983,1,273186,NA,NA,4,5,380810,"MA","Non-Black/Non-Hispanic"
"3569",4950,1,9,1980,1,317051,11,NA,4,0,466853,"None","Non-Black/Non-Hispanic"
"3570",4951,1,3,1983,1,265753,NA,NA,4,1,370447,"GED","Non-Black/Non-Hispanic"
"3571",4952,2,6,1984,1,305191,NA,NA,4,3,388664,"AA","Non-Black/Non-Hispanic"
"3572",4953,1,2,1980,1,317051,12,10,4,2,466853,"HS Diploma","Non-Black/Non-Hispanic"
"3573",4954,1,6,1982,1,289784,12,10,4,2,417109,"HS Diploma","Non-Black/Non-Hispanic"
"3574",4955,2,6,1981,1,269177,NA,13,4,2,373728,"HS Diploma","Non-Black/Non-Hispanic"
"3575",4956,2,10,1984,1,304839,NA,13,4,2,388215,"HS Diploma","Non-Black/Non-Hispanic"
"3576",4957,1,5,1983,1,265446,NA,12,4,1,370020,"GED","Non-Black/Non-Hispanic"
"3577",4958,2,3,1984,1,304839,12,12,4,1,388215,"GED","Non-Black/Non-Hispanic"
"3578",4959,2,12,1984,1,325929,9,12,4,1,415073,"GED","Non-Black/Non-Hispanic"
"3579",4960,2,3,1980,1,356414,NA,14,4,5,489499,"MA","Non-Black/Non-Hispanic"
"3580",4961,2,12,1980,1,356414,12,13,4,2,489499,"HS Diploma","Non-Black/Non-Hispanic"
"3581",4962,2,8,1984,1,325929,12,13,4,2,415073,"HS Diploma","Non-Black/Non-Hispanic"
"3582",4963,2,5,1980,1,356414,12,12,4,2,489499,"HS Diploma","Non-Black/Non-Hispanic"
"3583",4965,1,5,1982,1,307925,9,12,4,2,443220,"HS Diploma","Non-Black/Non-Hispanic"
"3584",4966,2,1,1984,1,324297,9,12,4,2,412995,"HS Diploma","Non-Black/Non-Hispanic"
"3585",4967,2,7,1983,1,304782,16,12,4,2,392767,"HS Diploma","Non-Black/Non-Hispanic"
"3586",4968,2,7,1983,1,304782,16,12,4,2,392767,"HS Diploma","Non-Black/Non-Hispanic"
"3587",4969,2,1,1983,1,304782,12,14,4,2,392767,"HS Diploma","Non-Black/Non-Hispanic"
"3588",4970,1,2,1980,1,336899,12,12,4,3,496080,"AA","Non-Black/Non-Hispanic"
"3589",4971,1,11,1983,1,271643,18,17,4,3,378658,"AA","Non-Black/Non-Hispanic"
"3590",4972,1,2,1980,1,324078,12,NA,4,2,477201,"HS Diploma","Non-Black/Non-Hispanic"
"3591",4973,2,1,1980,1,341134,NA,12,4,2,468513,"HS Diploma","Non-Black/Non-Hispanic"
"3592",4974,2,6,1981,1,275461,NA,12,4,1,382453,"GED","Non-Black/Non-Hispanic"
"3593",4975,1,12,1983,1,271643,NA,12,4,2,378658,"HS Diploma","Non-Black/Non-Hispanic"
"3594",4976,2,6,1981,1,275461,12,13,4,2,382453,"HS Diploma","Non-Black/Non-Hispanic"
"3595",4977,1,9,1984,1,305247,NA,12,4,2,422682,"HS Diploma","Non-Black/Non-Hispanic"
"3596",4978,2,5,1982,1,303462,NA,10,4,2,378166,"HS Diploma","Non-Black/Non-Hispanic"
"3597",4979,2,12,1984,1,311956,12,13,4,0,397278,"None","Non-Black/Non-Hispanic"
"3598",4982,2,9,1981,1,264522,16,16,4,2,367264,"HS Diploma","Non-Black/Non-Hispanic"
"3599",4983,1,6,1983,1,260855,NA,12,4,2,363620,"HS Diploma","Non-Black/Non-Hispanic"
"3600",4984,1,1,1981,1,272734,14,15,4,2,380694,"HS Diploma","Non-Black/Non-Hispanic"
"3601",4985,2,1,1980,1,327586,NA,12,4,0,449907,"None","Non-Black/Non-Hispanic"
"3602",4986,1,8,1981,1,261824,12,14,4,1,365466,"GED","Non-Black/Non-Hispanic"
"3603",4988,2,6,1980,1,314483,14,13,4,1,431911,"GED","Non-Black/Non-Hispanic"
"3604",4989,1,1,1982,1,273066,14,11,4,1,393045,"GED","Non-Black/Non-Hispanic"
"3605",4990,2,1,1982,1,298091,20,11,4,4,371474,"BA","Non-Black/Non-Hispanic"
"3606",4991,2,7,1984,1,306435,20,11,4,4,390247,"BA","Non-Black/Non-Hispanic"
"3607",4992,1,5,1981,1,278986,16,16,4,2,389422,"HS Diploma","Non-Black/Non-Hispanic"
"3608",4993,2,11,1982,1,298091,16,16,4,2,371474,"HS Diploma","Non-Black/Non-Hispanic"
"3609",4994,2,7,1984,1,306435,16,16,4,5,390247,"MA","Non-Black/Non-Hispanic"
"3610",4998,2,5,1982,1,210263,NA,NA,2,1,274890,"GED","Hispanic"
"3611",5000,1,2,1982,1,290965,10,12,4,2,418808,"HS Diploma","Non-Black/Non-Hispanic"
"3612",5001,2,1,1983,1,287995,10,12,4,0,371134,"None","Non-Black/Non-Hispanic"
"3613",5002,1,2,1983,1,266835,8,10,4,1,371957,"GED","Non-Black/Non-Hispanic"
"3614",5003,2,9,1984,1,306435,8,10,4,2,390247,"HS Diploma","Non-Black/Non-Hispanic"
"3615",5005,2,6,1984,1,306435,NA,12,4,0,390247,"None","Non-Black/Non-Hispanic"
"3616",5008,2,11,1983,1,287995,16,14,4,2,371134,"HS Diploma","Non-Black/Non-Hispanic"
"3617",5009,2,2,1980,1,330610,12,NA,4,2,454060,"HS Diploma","Non-Black/Non-Hispanic"
"3618",5010,1,3,1980,1,314080,NA,12,4,5,462480,"MA","Non-Black/Non-Hispanic"
"3619",5011,2,1,1981,1,266963,11,NA,4,2,370654,"HS Diploma","Non-Black/Non-Hispanic"
"3620",5012,1,12,1980,1,314080,NA,12,4,2,462480,"HS Diploma","Non-Black/Non-Hispanic"
"3621",5013,1,9,1982,1,287069,NA,12,4,1,413201,"GED","Non-Black/Non-Hispanic"
"3622",5014,1,6,1981,1,275251,NA,NA,4,2,384208,"HS Diploma","Non-Black/Non-Hispanic"
"3623",5015,2,10,1983,1,284139,NA,14,4,1,366165,"GED","Non-Black/Non-Hispanic"
"3624",5016,2,5,1981,1,272409,NA,14,4,3,378215,"AA","Non-Black/Non-Hispanic"
"3625",5017,2,12,1981,1,272409,12,14,4,4,378215,"BA","Non-Black/Non-Hispanic"
"3626",5018,2,10,1984,1,308499,12,14,4,4,392876,"BA","Non-Black/Non-Hispanic"
"3627",5020,1,9,1981,1,271211,12,13,2,3,375624,"AA","Hispanic"
"3628",5022,2,10,1983,1,289935,12,12,4,2,373634,"HS Diploma","Non-Black/Non-Hispanic"
"3629",5023,1,11,1982,1,292925,NA,12,4,1,421630,"GED","Non-Black/Non-Hispanic"
"3630",5024,2,6,1982,1,300100,13,16,4,5,373977,"MA","Non-Black/Non-Hispanic"
"3631",5025,2,11,1983,1,289935,13,16,4,4,373634,"BA","Non-Black/Non-Hispanic"
"3632",5026,1,12,1983,1,239690,14,12,2,4,362431,"BA","Hispanic"
"3633",5028,1,9,1981,1,266958,14,14,4,3,372632,"AA","Non-Black/Non-Hispanic"
"3634",5029,1,3,1983,1,255331,14,14,4,2,355920,"HS Diploma","Non-Black/Non-Hispanic"
"3635",5030,1,3,1983,1,255331,12,16,4,4,355920,"BA","Non-Black/Non-Hispanic"
"3636",5031,1,7,1981,1,266958,12,14,4,5,372632,"MA","Non-Black/Non-Hispanic"
"3637",5032,2,9,1980,1,335925,NA,14,4,2,461359,"HS Diploma","Non-Black/Non-Hispanic"
"3638",5033,1,3,1982,1,291684,NA,14,4,3,419843,"AA","Non-Black/Non-Hispanic"
"3639",5034,1,2,1982,1,291684,NA,14,4,2,419843,"HS Diploma","Non-Black/Non-Hispanic"
"3640",5035,2,11,1980,1,335925,12,12,4,2,461359,"HS Diploma","Non-Black/Non-Hispanic"
"3641",5037,1,12,1981,1,279676,12,12,4,2,390384,"HS Diploma","Non-Black/Non-Hispanic"
"3642",5038,1,3,1981,1,279676,NA,12,4,0,390384,"None","Non-Black/Non-Hispanic"
"3643",5039,2,11,1982,1,298828,NA,12,4,1,372392,"GED","Non-Black/Non-Hispanic"
"3644",5041,1,7,1984,1,312666,13,18,4,4,432955,"BA","Non-Black/Non-Hispanic"
"3645",5042,1,6,1980,1,331955,20,16,4,4,488800,"BA","Non-Black/Non-Hispanic"
"3646",5043,2,7,1984,1,210435,20,16,2,2,272535,"HS Diploma","Hispanic"
"3647",5044,1,1,1981,1,290916,20,20,4,3,406074,"AA","Non-Black/Non-Hispanic"
"3648",5045,1,2,1981,1,290916,20,20,4,4,406074,"BA","Non-Black/Non-Hispanic"
"3649",5047,1,10,1981,1,293754,12,12,4,1,410035,"GED","Non-Black/Non-Hispanic"
"3650",5048,2,9,1982,1,313870,12,12,4,1,391137,"GED","Non-Black/Non-Hispanic"
"3651",5049,2,6,1983,1,225996,10,12,2,2,302269,"HS Diploma","Hispanic"
"3652",5050,1,7,1984,1,207420,NA,8,2,1,270744,"GED","Hispanic"
"3653",5051,2,7,1981,1,263708,17,14,4,2,366134,"HS Diploma","Non-Black/Non-Hispanic"
"3654",5053,1,10,1981,1,271894,14,12,4,2,379523,"HS Diploma","Non-Black/Non-Hispanic"
"3655",5054,2,9,1980,1,327062,14,12,4,5,449187,"MA","Non-Black/Non-Hispanic"
"3656",5055,1,4,1983,1,255986,12,16,4,2,356833,"HS Diploma","Non-Black/Non-Hispanic"
"3657",5057,2,10,1982,1,237499,17,13,1,4,283989,"BA","Black"
"3658",5058,1,9,1980,1,305398,16,12,4,2,449696,"HS Diploma","Non-Black/Non-Hispanic"
"3659",5059,1,5,1982,1,279134,10,12,4,0,401779,"None","Non-Black/Non-Hispanic"
"3660",5060,2,11,1981,1,259584,12,12,4,5,360408,"MA","Non-Black/Non-Hispanic"
"3661",5062,1,12,1984,1,246411,13,14,1,2,365410,"HS Diploma","Black"
"3662",5063,1,2,1983,1,256244,12,14,4,1,357193,"GED","Non-Black/Non-Hispanic"
"3663",5064,1,8,1983,1,256244,12,14,4,2,357193,"HS Diploma","Non-Black/Non-Hispanic"
"3664",5066,1,5,1983,1,256244,11,11,4,1,357193,"GED","Non-Black/Non-Hispanic"
"3665",5068,2,10,1982,1,237740,16,14,1,2,284276,"HS Diploma","Black"
"3666",5069,2,9,1984,1,227926,16,14,1,2,247193,"HS Diploma","Black"
"3667",5070,1,11,1984,1,213450,9,10,2,1,278615,"GED","Hispanic"
"3668",5072,2,11,1981,1,187471,11,12,2,1,228392,"GED","Hispanic"
"3669",5075,2,9,1983,1,270278,12,14,4,4,348303,"BA","Non-Black/Non-Hispanic"
"3670",5077,1,4,1983,1,250421,12,16,4,3,349075,"AA","Non-Black/Non-Hispanic"
"3671",5080,1,12,1980,1,314484,12,12,4,1,463073,"GED","Non-Black/Non-Hispanic"
"3672",5081,1,6,1983,1,263601,12,12,4,2,367448,"HS Diploma","Non-Black/Non-Hispanic"
"3673",5082,2,1,1980,1,331035,19,12,4,3,454643,"AA","Non-Black/Non-Hispanic"
"3674",5084,1,6,1982,1,287438,16,12,4,4,413731,"BA","Non-Black/Non-Hispanic"
"3675",5086,2,4,1982,1,294478,10,10,4,2,366971,"HS Diploma","Non-Black/Non-Hispanic"
"3676",5089,2,5,1984,1,303561,11,8,4,2,386587,"HS Diploma","Non-Black/Non-Hispanic"
"3677",5091,2,11,1984,1,303561,18,16,4,4,386587,"BA","Non-Black/Non-Hispanic"
"3678",5092,2,10,1980,1,331954,14,14,4,4,455906,"BA","Non-Black/Non-Hispanic"
"3679",5093,1,12,1983,1,264333,12,NA,4,0,368468,"None","Non-Black/Non-Hispanic"
"3680",5094,1,1,1980,1,315357,16,16,4,2,464360,"HS Diploma","Non-Black/Non-Hispanic"
"3681",5095,2,3,1984,1,303561,12,12,4,4,386587,"BA","Non-Black/Non-Hispanic"
"3682",5096,2,11,1983,1,275834,12,12,4,4,355462,"BA","Non-Black/Non-Hispanic"
"3683",5098,2,1,1983,1,275834,12,12,4,3,355462,"AA","Non-Black/Non-Hispanic"
"3684",5102,1,5,1980,1,262342,15,11,2,2,371263,"HS Diploma","Hispanic"
"3685",5103,1,10,1980,1,305254,12,15,4,2,449483,"HS Diploma","Non-Black/Non-Hispanic"
"3686",5105,1,7,1982,1,279002,9,12,4,2,401589,"HS Diploma","Non-Black/Non-Hispanic"
"3687",5106,1,3,1981,1,261824,12,12,4,4,365466,"BA","Non-Black/Non-Hispanic"
"3688",5108,1,2,1982,1,273066,14,12,4,2,393045,"HS Diploma","Non-Black/Non-Hispanic"
"3689",5109,1,1,1980,1,298759,15,12,4,2,439920,"HS Diploma","Non-Black/Non-Hispanic"
"3690",5110,1,8,1984,1,281400,10,12,4,3,389660,"AA","Non-Black/Non-Hispanic"
"3691",5113,2,8,1984,1,287584,11,13,4,2,366241,"HS Diploma","Non-Black/Non-Hispanic"
"3692",5114,2,5,1981,1,261410,12,12,4,4,362943,"BA","Non-Black/Non-Hispanic"
"3693",5115,2,10,1981,1,261410,14,12,4,2,362943,"HS Diploma","Non-Black/Non-Hispanic"
"3694",5116,1,2,1981,1,269525,12,12,4,1,376215,"GED","Non-Black/Non-Hispanic"
"3695",5117,1,3,1982,1,281097,14,14,4,1,404605,"GED","Non-Black/Non-Hispanic"
"3696",5118,2,5,1982,1,287982,12,12,4,4,358876,"BA","Non-Black/Non-Hispanic"
"3697",5120,1,4,1981,1,235789,11,NA,2,1,326565,"GED","Hispanic"
"3698",5123,2,9,1981,1,261410,12,12,4,2,362943,"HS Diploma","Non-Black/Non-Hispanic"
"3699",5124,1,9,1981,1,280982,12,12,4,2,392208,"HS Diploma","Non-Black/Non-Hispanic"
"3700",5125,2,12,1983,1,290055,12,12,4,2,373789,"HS Diploma","Non-Black/Non-Hispanic"
"3701",5126,2,4,1984,1,105045,13,12,1,1,113925,"GED","Black"
"3702",5127,1,10,1980,1,117688,12,NA,1,2,170694,"HS Diploma","Black"
"3703",5128,2,8,1983,1,290055,12,14,4,5,373789,"MA","Non-Black/Non-Hispanic"
"3704",5129,2,7,1984,1,308627,13,12,4,3,393039,"AA","Non-Black/Non-Hispanic"
"3705",5131,2,5,1983,1,302076,13,NA,4,4,389280,"BA","Non-Black/Non-Hispanic"
"3706",5134,1,8,1984,1,321599,16,14,4,5,445325,"MA","Non-Black/Non-Hispanic"
"3707",5136,1,4,1983,1,238630,12,15,1,4,338882,"BA","Black"
"3708",5137,2,12,1980,1,314483,20,12,4,2,431911,"HS Diploma","Non-Black/Non-Hispanic"
"3709",5138,2,2,1982,1,279754,20,12,4,3,348622,"AA","Non-Black/Non-Hispanic"
"3710",5140,2,9,1984,1,189392,13,12,2,2,245282,"HS Diploma","Hispanic"
"3711",5141,2,11,1983,1,270278,13,12,4,2,348303,"HS Diploma","Non-Black/Non-Hispanic"
"3712",5142,1,7,1982,1,273066,17,16,4,4,393045,"BA","Non-Black/Non-Hispanic"
"3713",5143,2,11,1984,1,287584,17,16,4,5,366241,"MA","Non-Black/Non-Hispanic"
"3714",5144,1,5,1982,1,273066,NA,14,4,2,393045,"HS Diploma","Non-Black/Non-Hispanic"
"3715",5145,1,7,1982,1,273066,12,12,4,2,393045,"HS Diploma","Non-Black/Non-Hispanic"
"3716",5146,2,6,1980,1,314483,20,16,4,6,431911,"PhD","Non-Black/Non-Hispanic"
"3717",5148,1,8,1981,1,296859,14,NA,4,4,414369,"BA","Non-Black/Non-Hispanic"
"3718",5150,1,10,1983,1,262346,14,12,4,2,365698,"HS Diploma","Non-Black/Non-Hispanic"
"3719",5151,2,12,1984,1,301279,14,12,4,5,383681,"MA","Non-Black/Non-Hispanic"
"3720",5153,1,11,1982,1,216922,14,12,1,2,285375,"HS Diploma","Black"
"3721",5154,2,9,1981,1,266033,16,15,4,2,369363,"HS Diploma","Non-Black/Non-Hispanic"
"3722",5155,1,2,1983,1,262346,16,15,4,2,365698,"HS Diploma","Non-Black/Non-Hispanic"
"3723",5156,1,9,1984,1,294799,16,15,4,2,408215,"HS Diploma","Non-Black/Non-Hispanic"
"3724",5157,1,10,1981,1,274292,16,13,4,1,382869,"GED","Non-Black/Non-Hispanic"
"3725",5158,2,3,1982,1,293075,NA,13,4,5,365223,"MA","Non-Black/Non-Hispanic"
"3726",5159,1,6,1981,1,274292,15,12,4,2,382869,"HS Diploma","Non-Black/Non-Hispanic"
"3727",5160,2,9,1983,1,229568,20,12,1,4,286230,"BA","Black"
"3728",5161,1,2,1982,1,224038,7,11,2,2,305633,"HS Diploma","Hispanic"
"3729",5162,1,3,1982,1,286069,NA,16,4,4,411761,"BA","Non-Black/Non-Hispanic"
"3730",5163,2,10,1983,1,283149,NA,16,4,4,364889,"BA","Non-Black/Non-Hispanic"
"3731",5165,1,4,1982,1,286069,14,12,4,4,411761,"BA","Non-Black/Non-Hispanic"
"3732",5166,1,3,1980,1,312986,NA,13,4,2,460868,"HS Diploma","Non-Black/Non-Hispanic"
"3733",5170,1,4,1981,1,279676,17,16,3,2,390384,"HS Diploma","Mixed Race"
"3734",5172,1,7,1981,1,288678,12,12,4,3,402950,"AA","Non-Black/Non-Hispanic"
"3735",5173,2,7,1983,1,297999,12,12,4,2,384027,"HS Diploma","Non-Black/Non-Hispanic"
"3736",5174,1,5,1984,1,310261,20,18,4,4,429625,"BA","Non-Black/Non-Hispanic"
"3737",5175,2,3,1983,1,297999,NA,18,4,4,384027,"BA","Non-Black/Non-Hispanic"
"3738",5176,2,11,1984,1,317080,NA,18,4,5,403804,"MA","Non-Black/Non-Hispanic"
"3739",5177,2,11,1981,1,190865,9,13,2,4,232527,"BA","Hispanic"
"3740",5178,1,8,1981,1,272092,12,12,4,4,379798,"BA","Non-Black/Non-Hispanic"
"3741",5179,2,2,1983,1,280877,12,12,4,4,361962,"BA","Non-Black/Non-Hispanic"
"3742",5180,1,12,1980,1,310475,12,16,4,4,457171,"BA","Non-Black/Non-Hispanic"
"3743",5181,1,10,1983,1,260241,12,16,4,4,362765,"BA","Non-Black/Non-Hispanic"
"3744",5183,1,4,1981,1,272092,12,12,4,4,379798,"BA","Non-Black/Non-Hispanic"
"3745",5184,1,7,1982,1,273066,16,19,4,3,393045,"AA","Non-Black/Non-Hispanic"
"3746",5185,2,7,1982,1,279754,12,12,4,2,348622,"HS Diploma","Non-Black/Non-Hispanic"
"3747",5186,2,9,1981,1,253941,12,12,4,4,352573,"BA","Non-Black/Non-Hispanic"
"3748",5188,1,1,1983,1,250421,12,13,4,4,349075,"BA","Non-Black/Non-Hispanic"
"3749",5189,2,4,1980,1,314483,14,12,4,3,431911,"AA","Non-Black/Non-Hispanic"
"3750",5190,2,6,1981,1,253941,14,12,4,5,352573,"MA","Non-Black/Non-Hispanic"
"3751",5191,1,1,1981,1,261824,12,12,4,2,365466,"HS Diploma","Non-Black/Non-Hispanic"
"3752",5192,2,9,1982,1,279754,12,12,4,4,348622,"BA","Non-Black/Non-Hispanic"
"3753",5193,2,6,1983,1,270278,16,16,4,6,348303,"PhD","Non-Black/Non-Hispanic"
"3754",5194,2,3,1980,1,314483,16,16,4,4,431911,"BA","Non-Black/Non-Hispanic"
"3755",5196,2,10,1981,1,253941,16,14,4,2,352573,"HS Diploma","Non-Black/Non-Hispanic"
"3756",5197,1,12,1981,1,261824,18,16,4,4,365466,"BA","Non-Black/Non-Hispanic"
"3757",5198,2,11,1984,1,287584,18,16,4,4,366241,"BA","Non-Black/Non-Hispanic"
"3758",5199,1,8,1983,1,250421,12,12,4,0,349075,"None","Non-Black/Non-Hispanic"
"3759",5202,2,5,1981,1,173110,12,14,2,1,210896,"GED","Hispanic"
"3760",5203,2,11,1980,1,314483,13,14,4,4,431911,"BA","Non-Black/Non-Hispanic"
"3761",5204,2,12,1984,1,287584,12,12,4,5,366241,"MA","Non-Black/Non-Hispanic"
"3762",5205,2,7,1981,1,253941,12,12,4,6,352573,"PhD","Non-Black/Non-Hispanic"
"3763",5206,2,5,1983,1,270278,14,14,4,4,348303,"BA","Non-Black/Non-Hispanic"
"3764",5207,2,4,1981,1,258396,14,14,4,4,358759,"BA","Non-Black/Non-Hispanic"
"3765",5208,2,2,1984,1,292629,14,14,4,2,372666,"HS Diploma","Non-Black/Non-Hispanic"
"3766",5209,1,6,1981,1,266418,14,12,4,3,371878,"AA","Non-Black/Non-Hispanic"
"3767",5210,2,11,1980,1,320000,NA,NA,4,3,439488,"AA","Non-Black/Non-Hispanic"
"3768",5212,2,2,1982,1,295296,NA,NA,4,2,367990,"HS Diploma","Non-Black/Non-Hispanic"
"3769",5213,1,4,1984,1,297033,NA,NA,4,2,411307,"HS Diploma","Non-Black/Non-Hispanic"
"3770",5214,1,3,1983,1,264333,12,12,4,3,368468,"AA","Non-Black/Non-Hispanic"
"3771",5216,2,7,1980,1,341247,12,12,4,2,468669,"HS Diploma","Non-Black/Non-Hispanic"
"3772",5217,2,9,1984,1,312059,12,12,4,1,397410,"GED","Non-Black/Non-Hispanic"
"3773",5218,1,5,1984,1,305348,NA,NA,4,2,422822,"HS Diploma","Non-Black/Non-Hispanic"
"3774",5220,1,1,1984,1,281400,NA,NA,4,4,389660,"BA","Non-Black/Non-Hispanic"
"3775",5221,2,11,1983,1,270278,12,12,4,2,348303,"HS Diploma","Non-Black/Non-Hispanic"
"3776",5222,1,7,1980,1,298759,16,14,4,2,439920,"HS Diploma","Non-Black/Non-Hispanic"
"3777",5223,1,4,1984,1,281400,16,14,4,4,389660,"BA","Non-Black/Non-Hispanic"
"3778",5225,2,4,1983,1,274783,NA,12,4,1,354108,"GED","Non-Black/Non-Hispanic"
"3779",5227,2,6,1981,1,258173,NA,12,4,2,358450,"HS Diploma","Non-Black/Non-Hispanic"
"3780",5228,2,3,1983,1,274783,NA,12,4,2,354108,"HS Diploma","Non-Black/Non-Hispanic"
"3781",5229,1,1,1981,1,266188,12,12,4,2,371557,"HS Diploma","Non-Black/Non-Hispanic"
"3782",5230,2,12,1982,1,284416,12,12,4,2,354433,"HS Diploma","Non-Black/Non-Hispanic"
"3783",5231,1,1,1980,1,303739,14,12,4,2,447252,"HS Diploma","Non-Black/Non-Hispanic"
"3784",5232,2,5,1981,1,191076,14,18,2,2,232784,"HS Diploma","Hispanic"
"3785",5233,2,9,1984,1,287584,14,18,4,0,366241,"None","Non-Black/Non-Hispanic"
"3786",5234,1,8,1984,1,281400,12,18,4,3,389660,"AA","Non-Black/Non-Hispanic"
"3787",5235,1,7,1980,1,298759,13,12,4,4,439920,"BA","Non-Black/Non-Hispanic"
"3788",5236,2,2,1981,1,253941,18,16,4,5,352573,"MA","Non-Black/Non-Hispanic"
"3789",5237,2,4,1981,1,253941,18,16,4,5,352573,"MA","Non-Black/Non-Hispanic"
"3790",5238,1,8,1984,1,281400,18,16,4,4,389660,"BA","Non-Black/Non-Hispanic"
"3791",5239,2,8,1984,1,287584,18,16,4,5,366241,"MA","Non-Black/Non-Hispanic"
"3792",5241,2,5,1983,1,270278,NA,NA,4,2,348303,"HS Diploma","Non-Black/Non-Hispanic"
"3793",5243,2,12,1982,1,293400,12,14,4,2,365628,"HS Diploma","Non-Black/Non-Hispanic"
"3794",5244,1,9,1982,1,286386,15,12,4,3,412218,"AA","Non-Black/Non-Hispanic"
"3795",5245,1,2,1984,1,295126,15,12,4,1,408667,"GED","Non-Black/Non-Hispanic"
"3796",5246,1,8,1984,1,295126,18,18,4,4,408667,"BA","Non-Black/Non-Hispanic"
"3797",5247,2,12,1983,1,283463,14,13,4,4,365294,"BA","Non-Black/Non-Hispanic"
"3798",5248,1,1,1983,1,262636,9,NA,4,0,366103,"None","Non-Black/Non-Hispanic"
"3799",5249,1,4,1982,1,286386,13,14,4,4,412218,"BA","Non-Black/Non-Hispanic"
"3800",5251,2,8,1981,1,266328,NA,12,4,4,369772,"BA","Non-Black/Non-Hispanic"
"3801",5252,1,9,1982,1,286386,NA,12,4,1,412218,"GED","Non-Black/Non-Hispanic"
"3802",5255,1,10,1984,1,295126,12,14,4,4,408667,"BA","Non-Black/Non-Hispanic"
"3803",5257,2,1,1983,1,283463,18,14,4,1,365294,"GED","Non-Black/Non-Hispanic"
"3804",5258,1,9,1982,1,273066,NA,NA,4,2,393045,"HS Diploma","Non-Black/Non-Hispanic"
"3805",5261,2,5,1984,1,287584,14,13,4,3,366241,"AA","Non-Black/Non-Hispanic"
"3806",5262,1,12,1982,1,273066,13,NA,4,0,393045,"None","Non-Black/Non-Hispanic"
"3807",5263,2,1,1984,1,287584,13,NA,4,2,366241,"HS Diploma","Non-Black/Non-Hispanic"
"3808",5264,2,9,1980,1,314483,NA,12,4,2,431911,"HS Diploma","Non-Black/Non-Hispanic"
"3809",5265,2,8,1981,1,253941,NA,12,4,4,352573,"BA","Non-Black/Non-Hispanic"
"3810",5266,1,3,1984,1,281400,NA,12,4,0,389660,"None","Non-Black/Non-Hispanic"
"3811",5267,2,10,1981,1,253941,18,14,4,4,352573,"BA","Non-Black/Non-Hispanic"
"3812",5269,2,5,1982,1,279754,NA,NA,4,4,348622,"BA","Non-Black/Non-Hispanic"
"3813",5270,2,12,1980,1,314483,12,14,4,2,431911,"HS Diploma","Non-Black/Non-Hispanic"
"3814",5271,1,1,1981,1,261824,NA,12,4,1,365466,"GED","Non-Black/Non-Hispanic"
"3815",5272,2,12,1980,1,314483,20,16,4,5,431911,"MA","Non-Black/Non-Hispanic"
"3816",5275,1,9,1980,1,298759,15,16,4,4,439920,"BA","Non-Black/Non-Hispanic"
"3817",5276,2,12,1980,1,314483,NA,NA,4,2,431911,"HS Diploma","Non-Black/Non-Hispanic"
"3818",5277,1,1,1983,1,250421,14,16,4,2,349075,"HS Diploma","Non-Black/Non-Hispanic"
"3819",5279,1,9,1980,1,308397,16,15,4,4,454111,"BA","Non-Black/Non-Hispanic"
"3820",5280,2,10,1982,1,288778,16,15,4,4,359868,"BA","Non-Black/Non-Hispanic"
